entity_name,entity_type,salty,umami,sweet,sour,bitter,notes
pollock_fermented,ingredient_processed,0.1,0.4,0.2,0.8,0.3,Fermented to increase sourness and umami
pollock_caramelized,ingredient_processed,0.1,0.4,0.6,0.0,0.3,Caramelized to create sweet-savory crust
albacore tuna,ingredient,0.0,0.0,0.0,0.0,0.5,"Category: Fish, Molecules: 2"
albacore_tuna_seared,ingredient_processed,0.1,0.6,0.2,0.0,0.4,"Heat denatures proteins, releasing umami"
albacore_tuna_canned,ingredient_processed,0.1,0.4,0.1,0.2,0.3,Canning process adds salt and slight acidity
albacore_tuna_smoked,ingredient_processed,0.2,0.7,0.1,0.0,0.4,Smoke compounds add umami and slight bitterness
albacore_tuna_cured,ingredient_processed,0.8,0.9,0.1,0.0,0.2,Salt curing enhances umami and saltiness
albacore_tuna_fermented,ingredient_processed,0.1,0.5,0.1,0.6,0.2,Fermentation increases sourness and umami
atlantic halibut,ingredient,0.0,0.333,0.0,0.667,0.333,"Category: Fish, Molecules: 3"
atlantic_halibut_fermented,ingredient_processed,0.1,0.5,0.0,0.9,0.2,Lactic acid fermentation increases sourness and umami
atlantic_halibut_smoked,ingredient_processed,0.2,0.6,0.1,0.0,0.4,Smoke compounds add umami and slight bitterness
atlantic_halibut_caramelized,ingredient_processed,0.1,0.4,0.3,0.0,0.5,Surface caramelization creates sweet-savory crust
atlantic_halibut_cured,ingredient_processed,0.8,0.7,0.1,0.0,0.2,Salt curing and nitrites enhance umami
atlantic_halibut_pickled,ingredient_processed,0.3,0.4,0.1,0.8,0.2,Vinegar pickling adds acetic acid (sour) and salt
smelt,ingredient,0.0,0.5,0.0,0.5,0.5,"Category: Fish, Molecules: 2"
smelt_fermented,ingredient_processed,0.1,0.6,0.0,0.8,0.3,Lactic acid fermentation creates glutamates (umami) and acids (sour)
smelt_smoked,ingredient_processed,0.2,0.7,0.0,0.0,0.6,Smoke compounds add umami and bitterness
smelt_caramelized,ingredient_processed,0.1,0.6,0.2,0.0,0.7,Surface caramelization creates sweet-savory crust and bitterness
smelt_dried,ingredient_processed,0.1,0.6,0.0,0.2,0.6,Drying concentrates flavors and increases bitterness
clupeinae,ingredient,0.0,0.25,0.0,0.5,0.5,"Category: Fish, Molecules: 4"
clupeinae_fermented,ingredient_processed,0.1,0.4,0.0,0.7,0.3,Lactic acid fermentation increases sourness and umami
clupeinae_pickled,ingredient_processed,0.2,0.3,0.0,0.8,0.2,Pickling adds salt and sourness
clupeinae_smoked,ingredient_processed,0.1,0.5,0.0,0.2,0.6,Smoking enhances bitterness and umami
clupeinae_dried,ingredient_processed,0.1,0.3,0.0,0.4,0.6,"Drying concentrates flavors, increasing bitterness"
clupeinae_caramelized,ingredient_processed,0.1,0.4,0.2,0.0,0.5,Caramelization creates sweet and bitter compounds
spiny lobster,ingredient,0.0,0.0,0.0,0.0,0.5,"Category: Seafood, Molecules: 2"
spiny_lobster_boiled,ingredient_processed,0.1,0.4,0.1,0.0,0.3,"Heat denatures proteins, releasing umami and reducing bitterness"
spiny_lobster_grilled,ingredient_processed,0.1,0.5,0.1,0.0,0.4,"High heat caramelizes sugars, creating sweet-savory compounds"
spiny_lobster_shellfish_butter,ingredient_processed,0.2,0.6,0.3,0.0,0.2,"Butter adds fat, salt, and milk proteins (umami)"
black-eyed pea,ingredient,0.0,0.106,0.383,0.106,0.362,"Category: Legume, Molecules: 94"
black_eyed_pea_fermented,ingredient_processed,0.1,0.2,0.2,0.8,0.1,Lactic acid fermentation increases sourness
black_eyed_pea_refried,ingredient_processed,0.1,0.2,0.5,0.1,0.3,Refrying increases sweetness and bitterness
black_eyed_pea_grilled,ingredient_processed,0.1,0.3,0.4,0.0,0.4,Grilling enhances umami and bitterness
black_eyed_pea_dried,ingredient_processed,0.1,0.1,0.4,0.0,0.4,Drying increases bitterness
deer,ingredient,0.0,0.25,0.0,0.25,0.25,"Category: Meat, Molecules: 4"
deer_fermented,ingredient_processed,0.1,0.4,0.1,0.6,0.2,Fermentation increases umami and sour
deer_cured,ingredient_processed,0.8,0.6,0.1,0.0,0.2,Curing enhances umami and saltiness
deer_smoked,ingredient_processed,0.3,0.5,0.1,0.0,0.4,Smoking adds umami and bitterness
deer_grilled,ingredient_processed,0.2,0.4,0.3,0.0,0.3,"Grilling caramelizes, increasing sweetness and bitterness"
percoidei,ingredient,0.0,0.0,0.0,0.0,0.5,"Category: Fish, Molecules: 2"
percoidei_fermented,ingredient_processed,0.0,0.2,0.0,0.5,0.0,Fermentation increases sourness and umami
percoidei_smoked,ingredient_processed,0.1,0.4,0.0,0.0,0.6,Smoking adds umami and bitterness
percoidei_caramelized,ingredient_processed,0.0,0.2,0.1,0.0,0.6,Caramelization creates sweet-savory compounds and bitterness
percoidei_dried,ingredient_processed,0.0,0.1,0.0,0.0,0.7,Drying concentrates bitter compounds
perciformes,ingredient,0.0,0.25,0.0,0.5,0.5,"Category: Fish, Molecules: 4"
perciformes_fermented,ingredient_processed,0.1,0.4,0.0,0.7,0.3,Fermentation increases sourness and umami
perciformes_smoked,ingredient_processed,0.2,0.5,0.0,0.0,0.6,Smoking adds umami and bitterness
perciformes_cured,ingredient_processed,0.8,0.6,0.0,0.0,0.2,Curing enhances umami and saltiness
perciformes_dried,ingredient_processed,0.1,0.3,0.0,0.2,0.6,"Drying concentrates flavors, increasing bitterness"
perciformes_grilled,ingredient_processed,0.2,0.4,0.1,0.0,0.5,"Grilling caramelizes, adding sweetness and bitterness"
rabbit,ingredient,0.0,0.2,0.0,0.4,0.4,"Category: Meat, Molecules: 5"
rabbit_fermented,ingredient_processed,0.1,0.4,0.0,0.6,0.2,Fermentation increases umami and sour
rabbit_cured,ingredient_processed,0.8,0.6,0.0,0.0,0.1,Curing enhances saltiness and umami
rabbit_smoked,ingredient_processed,0.3,0.5,0.0,0.0,0.4,Smoking adds umami and bitterness
rabbit_grilled,ingredient_processed,0.2,0.4,0.1,0.0,0.5,"Grilling caramelizes, increasing sweetness and bitterness"
rabbit_dried,ingredient_processed,0.1,0.3,0.0,0.2,0.5,"Drying concentrates flavors, increasing bitterness"
beefalo,ingredient,0.0,0.0,0.0,0.0,0.5,"Category: Meat, Molecules: 2"
beefalo_aged,ingredient_processed,0.1,0.8,0.2,0.0,0.2,Aging enhances umami through enzymatic breakdown
beefalo_cured,ingredient_processed,0.9,0.9,0.1,0.0,0.2,Salt curing and nitrites enhance umami
beefalo_smoked,ingredient_processed,0.5,0.9,0.3,0.0,0.4,Smoke compounds add umami and slight bitterness
beefalo_grilled,ingredient_processed,0.2,0.7,0.4,0.0,0.5,"Grilling caramelizes surface, creating sweet-savory crust"
beefalo_dried,ingredient_processed,0.3,0.8,0.1,0.0,0.4,Drying concentrates flavors and increases bitterness
bivalvia,ingredient,0.0,0.333,0.0,0.333,0.333,"Category: Seafood, Molecules: 3"
bivalvia_fermented,ingredient_processed,0.1,0.5,0.0,0.7,0.2,Fermentation increases sourness and umami
bivalvia_smoked,ingredient_processed,0.2,0.6,0.0,0.0,0.4,Smoking adds umami and bitterness
bivalvia_caramelized,ingredient_processed,0.1,0.4,0.2,0.0,0.5,Caramelization creates sweet and bitter compounds
bivalvia_pickled,ingredient_processed,0.3,0.2,0.0,0.8,0.1,Pickling increases sourness and saltiness
flatfish,ingredient,0.0,0.25,0.0,0.5,0.5,"Category: Fish, Molecules: 4"
flatfish_fermented,ingredient_processed,0.1,0.4,0.0,0.7,0.2,Fermentation increases sourness and umami
flatfish_smoked,ingredient_processed,0.2,0.5,0.0,0.0,0.6,Smoking adds umami and bitterness
flatfish_grilled,ingredient_processed,0.1,0.3,0.1,0.0,0.6,Grilled fish has increased sweetness and bitterness
flatfish_cured,ingredient_processed,0.8,0.6,0.0,0.0,0.1,Curing enhances saltiness and umami
walrus,ingredient,0.0,0.0,0.0,0.0,1.0,"Category: Seafood, Molecules: 1"
walrus_fermented,ingredient_processed,0.1,0.2,0.0,0.5,0.8,Fermentation increases sourness and bitterness
walrus_smoked,ingredient_processed,0.2,0.4,0.1,0.0,0.6,Smoking adds umami and bitterness
walrus_dried,ingredient_processed,0.1,0.1,0.0,0.0,0.9,Drying intensifies bitterness
walrus_grilled,ingredient_processed,0.2,0.3,0.1,0.0,0.7,Grilling enhances umami and bitterness
alaska wild rhubarb,ingredient,0.0,0.108,0.387,0.108,0.355,"Category: Plant, Molecules: 93"
rhubarb_fermented,ingredient_processed,0.1,0.3,0.2,0.8,0.2,Fermentation increases sourness and umami
rhubarb_pickled,ingredient_processed,0.2,0.1,0.2,0.9,0.1,Pickling adds sourness and salt
rhubarb_roasted,ingredient_processed,0.1,0.3,0.5,0.0,0.5,"Roasting caramelizes, enhancing sweetness and bitterness"
rhubarb_dried,ingredient_processed,0.1,0.2,0.5,0.1,0.4,"Drying concentrates flavors, increasing sweetness and bitterness"
oriental wheat,ingredient,0.0,0.117,0.383,0.117,0.351,"Category: Cereal, Molecules: 94"
oriental_wheat_fermented,ingredient_processed,0.0,0.2,0.4,0.6,0.2,Fermentation increases sourness and umami
oriental_wheat_roasted,ingredient_processed,0.0,0.2,0.5,0.0,0.4,Roasting enhances sweetness and bitterness
oriental_wheat_sprouted,ingredient_processed,0.0,0.2,0.4,0.2,0.2,Sprouting increases sweetness and umami
oriental_wheat_malted,ingredient_processed,0.0,0.3,0.5,0.1,0.2,Malting enhances sweetness and umami
yardlong bean,ingredient,0.0,0.108,0.387,0.108,0.355,"Category: Legume, Molecules: 93"
yardlong_bean_fermented,ingredient_processed,0.1,0.3,0.2,0.8,0.2,Lactic acid fermentation increases sourness and umami
yardlong_bean_pickled,ingredient_processed,0.3,0.2,0.2,0.9,0.1,Pickling adds salt and sourness
yardlong_bean_roasted,ingredient_processed,0.1,0.4,0.5,0.0,0.5,Roasting enhances sweetness and bitterness
yardlong_bean_blanched,ingredient_processed,0.0,0.1,0.2,0.0,0.1,Blanching reduces bitterness
yardlong_bean_sprouted,ingredient_processed,0.0,0.2,0.4,0.1,0.2,Sprouting increases sweetness and reduces bitterness
yardlong_bean_tempeh,ingredient_processed,0.2,0.6,0.3,0.4,0.1,Fermentation for tempeh increases umami and sourness
great horned owl,ingredient,0.0,0.109,0.391,0.109,0.348,"Category: Meat, Molecules: 92"
great_horned_owl_fermented,ingredient_processed,0.1,0.3,0.2,0.6,0.2,Fermentation increases umami and sour
great_horned_owl_smoked,ingredient_processed,0.2,0.5,0.2,0.0,0.4,Smoking adds umami and slight bitterness
great_horned_owl_caramelized,ingredient_processed,0.1,0.4,0.5,0.0,0.3,Caramelization creates sweet-savory compounds
great_horned_owl_cured,ingredient_processed,0.8,0.7,0.1,0.0,0.2,Curing enhances umami and saltiness
quail,ingredient,0.0,0.0,0.0,0.0,0.333,"Category: Meat, Molecules: 3"
quail_fermented,ingredient_processed,0.1,0.4,0.0,0.6,0.2,Fermentation increases umami and sour
quail_smoked,ingredient_processed,0.2,0.6,0.0,0.0,0.4,Smoking adds umami and bitterness
quail_grilled,ingredient_processed,0.1,0.4,0.1,0.0,0.5,"Grilling caramelizes, enhancing sweet and bitter"
quail_cured,ingredient_processed,0.8,0.7,0.0,0.0,0.2,Curing increases saltiness and umami
boysenberry,ingredient,0.0,0.108,0.387,0.108,0.355,"Category: Berry, Molecules: 93"
boysenberry_fermented,ingredient_processed,0.0,0.2,0.2,0.8,0.1,Lactic acid fermentation increases sourness
boysenberry_jam,ingredient_processed,0.0,0.1,0.6,0.4,0.1,"Cooking with sugar caramelizes, enhancing sweetness and umami"
boysenberry_dried,ingredient_processed,0.0,0.1,0.5,0.1,0.4,"Drying concentrates flavors, increasing sweetness and bitterness"
boysenberry_smoked,ingredient_processed,0.0,0.2,0.4,0.1,0.3,Smoke compounds add umami and slight bitterness
rowal,ingredient,0.0,0.109,0.391,0.109,0.348,"Category: Plant, Molecules: 92"
rowal_fermented,ingredient_processed,0.0,0.2,0.2,0.6,0.1,Lactic acid fermentation increases sourness and umami
rowal_pickled,ingredient_processed,0.1,0.1,0.2,0.8,0.1,Pickling increases sourness and saltiness
rowal_roasted,ingredient_processed,0.0,0.2,0.5,0.0,0.4,Roasting increases sweetness and bitterness
rowal_smoked,ingredient_processed,0.1,0.3,0.2,0.0,0.5,Smoking adds umami and bitterness
rowal_dried,ingredient_processed,0.0,0.1,0.4,0.0,0.4,"Drying concentrates flavors, increasing sweetness and bitterness"
jew's ear,ingredient,0.0,0.108,0.387,0.108,0.355,"Category: Fungus, Molecules: 93"
jew's_ear_fermented,ingredient_processed,0.1,0.3,0.2,0.8,0.2,Fermentation increases sourness and umami
jew's_ear_pickled,ingredient_processed,0.2,0.1,0.2,0.9,0.1,Pickling adds sourness and salt
jew's_ear_sautéed,ingredient_processed,0.0,0.2,0.5,0.0,0.4,Sautéing reduces bitterness and enhances sweetness
jew's_ear_smoked,ingredient_processed,0.1,0.4,0.2,0.0,0.5,Smoking adds umami and bitterness
jew's_ear_dried,ingredient_processed,0.0,0.1,0.4,0.0,0.6,Drying concentrates flavors and increases bitterness
shiitake,ingredient,0.0,0.168,0.366,0.119,0.327,"Category: Fungus, Molecules: 101"
shiitake_fermented,ingredient_processed,0.1,0.3,0.2,0.8,0.2,Fermentation increases sourness and umami
shiitake_dried,ingredient_processed,0.0,0.2,0.4,0.0,0.4,"Drying concentrates flavors, increasing sweetness and bitterness"
shiitake_sautéed,ingredient_processed,0.0,0.3,0.4,0.0,0.3,"Sautéing caramelizes, enhancing sweetness and bitterness"
shiitake_smoked,ingredient_processed,0.1,0.4,0.3,0.0,0.3,Smoking adds umami and slight bitterness
purple laver,ingredient,0.0,0.108,0.387,0.108,0.355,"Category: Seafood, Molecules: 93"
purple_laver_fermented,ingredient_processed,0.1,0.2,0.2,0.8,0.1,Fermentation increases sourness through lactic acid production
purple_laver_salty,ingredient_processed,0.8,0.1,0.2,0.0,0.1,Salting enhances saltiness
purple_laver_smoked,ingredient_processed,0.2,0.3,0.4,0.0,0.4,Smoking adds umami and bitterness
purple_laver_dried,ingredient_processed,0.1,0.2,0.5,0.0,0.3,"Drying concentrates flavors, increasing sweetness and bitterness"
wakame,ingredient,0.009,0.106,0.383,0.106,0.351,"Category: Seafood, Molecules: 94"
wakame_fermented,ingredient_processed,0.0,0.2,0.2,0.8,0.1,Fermentation increases sourness and umami
wakame_pickled,ingredient_processed,0.2,0.1,0.1,0.9,0.1,Pickling adds sourness and salt
wakame_dried,ingredient_processed,0.0,0.2,0.5,0.0,0.4,Drying concentrates sweetness and bitterness
wakame_smoked,ingredient_processed,0.1,0.3,0.2,0.0,0.4,Smoking adds umami and bitterness
wakame_grilled,ingredient_processed,0.0,0.2,0.4,0.0,0.3,"Grilled, caramelization increases sweetness and bitterness"
enokitake,ingredient,0.0,0.117,0.383,0.117,0.351,"Category: Fungus, Molecules: 94"
enokitake_fermented,ingredient_processed,0.1,0.3,0.2,0.8,0.2,Lactic acid fermentation increases sourness and umami
enokitake_marinated,ingredient_processed,0.3,0.2,0.4,0.6,0.1,Marinating adds salt and acidity
enokitake_sautéed,ingredient_processed,0.0,0.2,0.5,0.0,0.4,"Sautéing caramelizes, enhancing sweetness and bitterness"
enokitake_dried,ingredient_processed,0.1,0.1,0.4,0.0,0.5,"Drying concentrates flavors, increasing bitterness"
epazote,ingredient,0.0,0.108,0.387,0.108,0.355,"Category: Herb, Molecules: 93"
epazote_fermented,ingredient_processed,0.0,0.2,0.1,0.6,0.1,Fermentation increases sourness and umami
epazote_pickled,ingredient_processed,0.1,0.1,0.2,0.8,0.1,Pickling adds sourness and salt
epazote_roasted,ingredient_processed,0.0,0.2,0.5,0.0,0.4,Roasting enhances sweetness and bitterness
epazote_dried,ingredient_processed,0.0,0.2,0.4,0.0,0.4,"Drying concentrates flavors, increasing sweetness and bitterness"
oyster mushroom,ingredient,0.0,0.117,0.383,0.117,0.351,"Category: Fungus, Molecules: 94"
oyster_mushroom_fermented,ingredient_processed,0.1,0.3,0.2,0.7,0.2,Lactic acid fermentation increases sourness and umami
oyster_mushroom_pickled,ingredient_processed,0.2,0.2,0.2,0.8,0.1,Vinegar pickling adds sourness and salt
oyster_mushroom_roasted,ingredient_processed,0.1,0.3,0.5,0.0,0.4,Roasting enhances sweetness and bitterness
oyster_mushroom_sautéed,ingredient_processed,0.0,0.2,0.4,0.1,0.3,Sautéing slightly increases sweetness and bitterness
oyster_mushroom_dried,ingredient_processed,0.0,0.2,0.4,0.0,0.4,"Drying concentrates flavors, increasing sweetness and bitterness"
cloud ear fungus,ingredient,0.0,0.108,0.387,0.108,0.355,"Category: Fungus, Molecules: 93"
cloud_ear_fungus_fermented,ingredient_processed,0.1,0.3,0.2,0.8,0.2,Fermentation increases sourness and umami
cloud_ear_fungus_pickled,ingredient_processed,0.2,0.1,0.2,0.9,0.1,Pickling adds sourness and salt
cloud_ear_fungus_sautéed,ingredient_processed,0.0,0.2,0.5,0.0,0.4,Sautéing reduces bitterness and enhances sweetness
cloud_ear_fungus_dried,ingredient_processed,0.0,0.2,0.4,0.0,0.5,Drying concentrates flavors and increases bitterness
maitake,ingredient,0.0,0.117,0.383,0.117,0.351,"Category: Fungus, Molecules: 94"
maitake_fermented,ingredient_processed,0.1,0.3,0.2,0.8,0.2,Lactic acid fermentation increases sourness and umami
maitake_pickled,ingredient_processed,0.2,0.1,0.2,0.9,0.1,Vinegar pickling adds sourness
maitake_roasted,ingredient_processed,0.1,0.3,0.5,0.0,0.5,Roasting enhances sweetness and bitterness
maitake_sautéed,ingredient_processed,0.0,0.2,0.4,0.1,0.4,Sautéing slightly increases bitterness
maitake_dried,ingredient_processed,0.0,0.2,0.4,0.0,0.5,"Drying concentrates flavors, increasing bitterness"
ostrich fern,ingredient,0.0,0.108,0.387,0.108,0.355,"Category: Plant, Molecules: 93"
ostrich_fern_fermented,ingredient_processed,0.1,0.2,0.2,0.6,0.2,Fermentation increases sourness and umami
ostrich_fern_pickled,ingredient_processed,0.3,0.1,0.2,0.8,0.1,Pickling adds sourness and salt
ostrich_fern_roasted,ingredient_processed,0.1,0.2,0.5,0.0,0.4,Roasting enhances sweetness and bitterness
ostrich_fern_blanched,ingredient_processed,0.0,0.1,0.2,0.0,0.1,Blanching reduces bitterness
spot croaker,ingredient,0.0,0.0,0.0,0.0,0.5,"Category: Fish, Molecules: 2"
spot_croaker_fermented,ingredient_processed,0.1,0.4,0.0,0.6,0.2,Fermentation increases sourness and umami
spot_croaker_smoked,ingredient_processed,0.2,0.6,0.0,0.0,0.4,Smoking adds umami and slight bitterness
spot_croaker_grilled,ingredient_processed,0.1,0.4,0.1,0.0,0.6,Grilled fish develops sweet and bitter notes
spot_croaker_salted,ingredient_processed,0.8,0.2,0.0,0.0,0.1,Salting enhances saltiness and reduces bitterness
spot_croaker_dried,ingredient_processed,0.2,0.3,0.0,0.0,0.6,Drying concentrates flavors and increases bitterness
sourdock,ingredient,0.0,0.108,0.387,0.108,0.355,"Category: Herb, Molecules: 93"
sourdock_fermented,ingredient_processed,0.0,0.2,0.1,0.8,0.0,Lactic acid fermentation increases sourness
sourdock_pickled,ingredient_processed,0.1,0.1,0.2,0.9,0.0,Vinegar pickling adds sourness
sourdock_roasted,ingredient_processed,0.0,0.2,0.5,0.0,0.5,"Roasting caramelizes sugars, increasing sweetness and bitterness"
sourdock_dried,ingredient_processed,0.0,0.2,0.4,0.0,0.4,"Drying concentrates flavors, slightly increasing bitterness"
tinda,ingredient,0.0,0.108,0.387,0.108,0.355,"Category: Gourd, Molecules: 93"
tinda_fermented,ingredient_processed,0.1,0.2,0.2,0.8,0.1,Lactic acid fermentation increases sourness
tinda_pickled,ingredient_processed,0.3,0.1,0.2,0.9,0.1,Pickling adds salt and acetic acid (sour)
tinda_roasted,ingredient_processed,0.1,0.3,0.5,0.0,0.5,"Roasting caramelizes sugars, enhancing sweetness and bitterness"
tinda_dried,ingredient_processed,0.1,0.2,0.4,0.1,0.4,"Drying concentrates flavors, slightly increasing sweetness and bitterness"
tinda_blanched,ingredient_processed,0.0,0.1,0.2,0.0,0.1,Blanching reduces bitterness by breaking down glucosinolates
atlantic menhaden,ingredient,0.0,0.0,0.0,0.0,0.5,"Category: Fish, Molecules: 2"
atlantic_menhaden_smoked,ingredient_processed,0.2,0.8,0.1,0.0,0.6,Smoke compounds add umami and slight bitterness
atlantic_menhaden_cured,ingredient_processed,0.8,0.9,0.1,0.0,0.2,Salt curing and nitrites enhance umami
atlantic_menhaden_fermented,ingredient_processed,0.1,0.6,0.0,0.8,0.3,Lactic acid fermentation creates glutamates (umami) and acids (sour)
atlantic_menhaden_dried,ingredient_processed,0.3,0.7,0.0,0.0,0.6,Drying concentrates flavors and increases bitterness
agave,ingredient,0.0,0.108,0.387,0.108,0.355,"Category: Plant, Molecules: 93"
agave_fermented,ingredient_processed,0.0,0.2,0.1,0.8,0.0,Fermentation increases sourness through lactic acid production
agave_syrup,ingredient_processed,0.0,0.1,0.8,0.0,0.1,Caramelization during processing increases sweetness
agave_smoked,ingredient_processed,0.0,0.3,0.2,0.0,0.4,Smoking adds umami and slight bitterness
agave_dried,ingredient_processed,0.0,0.1,0.5,0.0,0.4,"Drying concentrates flavors, increasing sweetness and bitterness"
narrowleaf cattail,ingredient,0.0,0.108,0.387,0.108,0.355,"Category: Herb, Molecules: 93"
narrowleaf_cattail_fermented,ingredient_processed,0.1,0.3,0.2,0.6,0.2,Fermentation increases sourness and umami
narrowleaf_cattail_pickled,ingredient_processed,0.2,0.1,0.2,0.8,0.1,Pickling adds sourness and salt
narrowleaf_cattail_roasted,ingredient_processed,0.1,0.3,0.5,0.0,0.4,Roasting enhances sweetness and bitterness
narrowleaf_cattail_smoked,ingredient_processed,0.2,0.4,0.3,0.0,0.5,Smoking adds umami and bitterness
narrowleaf_cattail_dried,ingredient_processed,0.0,0.2,0.4,0.0,0.4,"Drying concentrates flavors, increasing sweetness and bitterness"
jellyfish,ingredient,0.0,0.0,0.0,0.0,0.5,"Category: Seafood, Molecules: 2"
jellyfish_fermented,ingredient_processed,0.0,0.2,0.0,0.5,0.0,Fermentation increases sourness and umami
jellyfish_salted,ingredient_processed,0.3,0.1,0.0,0.0,0.5,Salting enhances bitterness
jellyfish_smoked,ingredient_processed,0.1,0.3,0.0,0.0,0.6,Smoking adds umami and bitterness
jellyfish_dried,ingredient_processed,0.0,0.1,0.0,0.0,0.7,Drying intensifies bitterness
anchovy,ingredient,0.0,0.333,0.0,0.667,0.333,"Category: Fish, Molecules: 3"
anchovy_fermented,ingredient_processed,0.1,0.5,0.0,0.8,0.2,Fermentation increases umami and sourness
anchovy_pickled,ingredient_processed,0.2,0.4,0.0,0.9,0.1,Pickling adds salt and sourness
anchovy_salted,ingredient_processed,0.8,0.4,0.0,0.1,0.2,Salt curing enhances umami
anchovy_smoked,ingredient_processed,0.3,0.6,0.0,0.0,0.4,Smoking adds umami and bitterness
anchovy_dried,ingredient_processed,0.1,0.5,0.1,0.0,0.4,Drying concentrates flavors and increases bitterness
blue whiting,ingredient,0.0,0.333,0.0,0.667,0.333,"Category: Fish, Molecules: 3"
blue_whiting_salted,ingredient_processed,0.5,0.5,0.1,0.2,0.1,Salted to enhance umami and reduce water content
blue_whiting_smoked,ingredient_processed,0.3,0.6,0.1,0.0,0.4,Smoked to add umami and slight bitterness
blue_whiting_fermented,ingredient_processed,0.1,0.5,0.0,0.8,0.2,Fermented to increase sourness and umami
blue_whiting_dried,ingredient_processed,0.2,0.4,0.1,0.1,0.3,Dried to concentrate flavors and increase bitterness
carp bream,ingredient,0.0,0.333,0.0,0.667,0.333,"Category: Fish, Molecules: 3"
carp_bream_fermented,ingredient_processed,0.1,0.5,0.0,0.8,0.2,Fermentation increases umami and sourness
carp_bream_smoked,ingredient_processed,0.2,0.6,0.0,0.0,0.4,Smoking enhances umami and adds bitterness
carp_bream_caramelized,ingredient_processed,0.1,0.4,0.2,0.0,0.5,Caramelization creates sweet and bitter compounds
carp_bream_pickled,ingredient_processed,0.3,0.2,0.0,0.9,0.1,Pickling increases sourness and saltiness
chanterelle,ingredient,0.0,0.116,0.379,0.126,0.358,"Category: Fungus, Molecules: 95"
chanterelle_fermented,ingredient_processed,0.1,0.2,0.2,0.8,0.1,Fermentation increases sourness through lactic acid production
chanterelle_pickled,ingredient_processed,0.2,0.1,0.2,0.9,0.1,Pickling adds sourness and salt
chanterelle_sauteed,ingredient_processed,0.0,0.2,0.5,0.0,0.4,"Sautéing caramelizes sugars, enhancing sweetness and bitterness"
chanterelle_dried,ingredient_processed,0.0,0.1,0.4,0.0,0.5,"Drying concentrates flavors, increasing sweetness and bitterness"
chanterelle_smoked,ingredient_processed,0.1,0.3,0.2,0.0,0.4,Smoking adds umami and slight bitterness
sturgeon,ingredient,0.0,0.333,0.0,0.667,0.333,"Category: Fish, Molecules: 3"
sturgeon_smoked,ingredient_processed,0.1,0.5,0.1,0.2,0.4,Smoke compounds add umami and slight bitterness
sturgeon_cured,ingredient_processed,0.8,0.6,0.1,0.0,0.2,Salt curing and nitrites enhance umami
sturgeon_fermented,ingredient_processed,0.2,0.4,0.1,0.8,0.3,Lactic acid fermentation creates glutamates (umami) and acids (sour)
sturgeon_pickled,ingredient_processed,0.4,0.2,0.1,0.9,0.2,Vinegar pickling adds acetic acid (sour) and salt
sturgeon_grilled,ingredient_processed,0.1,0.4,0.3,0.0,0.5,Grilling creates sweet-savory compounds and slight bitterness
charr,ingredient,0.0,0.333,0.0,0.667,0.333,"Category: Fish, Molecules: 3"
charr_smoked,ingredient_processed,0.2,0.6,0.1,0.2,0.4,Smoke compounds add umami and slight bitterness
charr_cured,ingredient_processed,0.8,0.7,0.1,0.0,0.2,Salt curing and nitrites enhance umami
charr_fermented,ingredient_processed,0.1,0.5,0.0,0.8,0.2,Lactic acid fermentation creates acids (sour) and some umami
charr_pickled,ingredient_processed,0.4,0.2,0.1,0.9,0.1,Vinegar pickling adds acetic acid (sour) and salt
charr_grilled,ingredient_processed,0.1,0.4,0.3,0.0,0.5,Maillard reaction creates savory-sweet compounds and slight bitterness
common dab,ingredient,0.0,0.333,0.0,0.667,0.333,"Category: Fish, Molecules: 3"
dab_fermented,ingredient_processed,0.1,0.5,0.0,0.8,0.2,Lactic acid fermentation increases sourness and umami
dab_pickled,ingredient_processed,0.2,0.4,0.0,0.9,0.1,Pickling adds salt and acetic acid (sour)
dab_smoked,ingredient_processed,0.3,0.6,0.0,0.0,0.4,Smoking enhances umami and adds bitterness
dab_caramelized,ingredient_processed,0.1,0.5,0.2,0.0,0.4,Caramelization creates sweet and bitter compounds
spiny dogfish,ingredient,0.0,0.333,0.0,0.667,0.333,"Category: Fish, Molecules: 3"
spiny_dogfish_fermented,ingredient_processed,0.1,0.5,0.0,0.8,0.2,Lactic acid fermentation increases umami and sour
spiny_dogfish_pickled,ingredient_processed,0.2,0.4,0.0,0.9,0.1,Vinegar pickling adds sourness and salt
spiny_dogfish_smoked,ingredient_processed,0.3,0.6,0.0,0.5,0.4,Smoking enhances umami and adds bitterness
spiny_dogfish_caramelized,ingredient_processed,0.1,0.5,0.2,0.0,0.5,Caramelization creates sweet-savory compounds and bitterness
anatidae,ingredient,0.0,0.333,0.0,0.667,0.333,"Category: Meat, Molecules: 3"
anatidae_fermented,ingredient_processed,0.1,0.5,0.0,0.8,0.2,Fermentation increases sourness and umami
anatidae_smoked,ingredient_processed,0.2,0.6,0.0,0.0,0.4,Smoking adds umami and bitterness
anatidae_cured,ingredient_processed,0.8,0.7,0.0,0.0,0.2,Curing enhances saltiness and umami
anatidae_grilled,ingredient_processed,0.2,0.5,0.1,0.0,0.4,Grilling increases bitterness and umami
anguilliformes,ingredient,0.0,0.333,0.0,0.667,0.333,"Category: Fish, Molecules: 3"
anguilliformes_fermented,ingredient_processed,0.1,0.5,0.0,0.8,0.2,Fermentation increases umami and sourness
